"","line_number","Chapter","word"
"1194",123,1,"got"
"1195",123,1,"there"
"1196",125,1,"the"
"1197",125,1,"visitor"
"1198",125,1,"sat"
"1199",125,1,"and"
"1200",125,1,"listened"
"1201",125,1,"to"
"1202",125,1,"her"
"1203",125,1,"retreating"
"1204",125,1,"feet"
"1205",125,1,"he"
"1206",125,1,"glanced"
"1207",126,1,"inquiringly"
"1208",126,1,"at"
"1209",126,1,"the"
"1210",126,1,"window"
"1211",126,1,"before"
"1212",126,1,"he"
"1213",126,1,"removed"
"1214",126,1,"his"
"1215",126,1,"serviette"
"1216",126,1,"and"
"1217",127,1,"resumed"
"1218",127,1,"his"
"1219",127,1,"meal"
"1220",127,1,"he"
"1221",127,1,"took"
"1222",127,1,"a"
"1223",127,1,"mouthful"
"1224",127,1,"glanced"
"1225",127,1,"suspiciously"
"1226",127,1,"at"
"1227",127,1,"the"
"1228",128,1,"window"
"1229",128,1,"took"
"1230",128,1,"another"
"1231",128,1,"mouthful"
"1232",128,1,"then"
"1233",128,1,"rose"
"1234",128,1,"and"
"1235",128,1,"taking"
"1236",128,1,"the"
"1237",128,1,"serviette"
"1238",129,1,"in"
"1239",129,1,"his"
"1240",129,1,"hand"
"1241",129,1,"walked"
"1242",129,1,"across"
"1243",129,1,"the"
"1244",129,1,"room"
"1245",129,1,"and"
"1246",129,1,"pulled"
"1247",129,1,"the"
"1248",129,1,"blind"
"1249",129,1,"down"
"1250",129,1,"to"
"1251",130,1,"the"
"1252",130,1,"top"
"1253",130,1,"of"
"1254",130,1,"the"
"1255",130,1,"white"
"1256",130,1,"muslin"
"1257",130,1,"that"
"1258",130,1,"obscured"
"1259",130,1,"the"
"1260",130,1,"lower"
"1261",130,1,"panes"
"1262",130,1,"this"
"1263",131,1,"left"
"1264",131,1,"the"
"1265",131,1,"room"
"1266",131,1,"in"
"1267",131,1,"a"
"1268",131,1,"twilight"
"1269",131,1,"this"
"1270",131,1,"done"
"1271",131,1,"he"
"1272",131,1,"returned"
"1273",131,1,"with"
"1274",131,1,"an"
"1275",131,1,"easier"
"1276",132,1,"air"
"1277",132,1,"to"
"1278",132,1,"the"
"1279",132,1,"table"
"1280",132,1,"and"
"1281",132,1,"his"
"1282",132,1,"meal"
"1283",134,1,"the"
"1284",134,1,"poor"
"1285",134,1,"soul's"
"1286",134,1,"had"
"1287",134,1,"an"
"1288",134,1,"accident"
"1289",134,1,"or"
"1290",134,1,"an"
"1291",134,1,"op'ration"
"1292",134,1,"or"
"1293",134,1,"somethin"
"1294",134,1,"said"
"1295",135,1,"mrs"
"1296",135,1,"hall"
"1297",135,1,"what"
"1298",135,1,"a"
"1299",135,1,"turn"
"1300",135,1,"them"
"1301",135,1,"bandages"
"1302",135,1,"did"
"1303",135,1,"give"
"1304",135,1,"me"
"1305",135,1,"to"
"1306",135,1,"be"
"1307",135,1,"sure"
"1308",137,1,"she"
"1309",137,1,"put"
"1310",137,1,"on"
"1311",137,1,"some"
"1312",137,1,"more"
"1313",137,1,"coal"
"1314",137,1,"unfolded"
"1315",137,1,"the"
"1316",137,1,"clothes"
"1317",137,1,"horse"
"1318",137,1,"and"
"1319",137,1,"extended"
"1320",138,1,"the"
"1321",138,1,"traveller's"
"1322",138,1,"coat"
"1323",138,1,"upon"
"1324",138,1,"this"
"1325",138,1,"and"
"1326",138,1,"they"
"1327",138,1,"goggles"
"1328",138,1,"why"
"1329",138,1,"he"
"1330",138,1,"looked"
"1331",139,1,"more"
"1332",139,1,"like"
"1333",139,1,"a"
"1334",139,1,"divin"
"1335",139,1,"helmet"
"1336",139,1,"than"
"1337",139,1,"a"
"1338",139,1,"human"
"1339",139,1,"man"
"1340",139,1,"she"
"1341",139,1,"hung"
"1342",139,1,"his"
"1343",139,1,"muffler"
"1344",140,1,"on"
"1345",140,1,"a"
"1346",140,1,"corner"
"1347",140,1,"of"
"1348",140,1,"the"
"1349",140,1,"horse"
"1350",140,1,"and"
"1351",140,1,"holding"
"1352",140,1,"that"
"1353",140,1,"handkerchief"
"1354",140,1,"over"
"1355",140,1,"his"
"1356",141,1,"mouth"
"1357",141,1,"all"
"1358",141,1,"the"
"1359",141,1,"time"
"1360",141,1,"talkin"
"1361",141,1,"through"
"1362",141,1,"it"
"1363",141,1,"perhaps"
"1364",141,1,"his"
"1365",141,1,"mouth"
"1366",141,1,"was"
"1367",142,1,"hurt"
"1368",142,1,"too"
"1369",142,1,"maybe"
"1370",144,1,"she"
"1371",144,1,"turned"
"1372",144,1,"round"
"1373",144,1,"as"
"1374",144,1,"one"
"1375",144,1,"who"
"1376",144,1,"suddenly"
"1377",144,1,"remembers"
"1378",144,1,"bless"
"1379",144,1,"my"
"1380",144,1,"soul"
"1381",145,1,"alive"
"1382",145,1,"she"
"1383",145,1,"said"
"1384",145,1,"going"
"1385",145,1,"off"
"1386",145,1,"at"
"1387",145,1,"a"
"1388",145,1,"tangent"
"1389",145,1,"ain't"
"1390",145,1,"you"
"1391",145,1,"done"
"1392",145,1,"them"
"1393",146,1,"taters"
"1394",146,1,"_yet_"
"1395",146,1,"millie"
"1396",148,1,"when"
"1397",148,1,"mrs"
"1398",148,1,"hall"
"1399",148,1,"went"
"1400",148,1,"to"
"1401",148,1,"clear"
"1402",148,1,"away"
"1403",148,1,"the"
"1404",148,1,"stranger's"
"1405",148,1,"lunch"
"1406",148,1,"her"
"1407",148,1,"idea"
"1408",149,1,"that"
"1409",149,1,"his"
"1410",149,1,"mouth"
"1411",149,1,"must"
"1412",149,1,"also"
"1413",149,1,"have"
"1414",149,1,"been"
"1415",149,1,"cut"
"1416",149,1,"or"
"1417",149,1,"disfigured"
"1418",149,1,"in"
"1419",149,1,"the"
"1420",149,1,"accident"
"1421",150,1,"she"
"1422",150,1,"supposed"
"1423",150,1,"him"
"1424",150,1,"to"
"1425",150,1,"have"
"1426",150,1,"suffered"
"1427",150,1,"was"
"1428",150,1,"confirmed"
"1429",150,1,"for"
"1430",150,1,"he"
"1431",150,1,"was"
"1432",150,1,"smoking"
"1433",151,1,"a"
"1434",151,1,"pipe"
"1435",151,1,"and"
"1436",151,1,"all"
"1437",151,1,"the"
"1438",151,1,"time"
"1439",151,1,"that"
"1440",151,1,"she"
"1441",151,1,"was"
"1442",151,1,"in"
"1443",151,1,"the"
"1444",151,1,"room"
"1445",151,1,"he"
"1446",151,1,"never"
"1447",151,1,"loosened"
"1448",152,1,"the"
"1449",152,1,"silk"
"1450",152,1,"muffler"
"1451",152,1,"he"
"1452",152,1,"had"
"1453",152,1,"wrapped"
"1454",152,1,"round"
"1455",152,1,"the"
"1456",152,1,"lower"
"1457",152,1,"part"
"1458",152,1,"of"
"1459",152,1,"his"
"1460",152,1,"face"
"1461",152,1,"to"
"1462",153,1,"put"
"1463",153,1,"the"
"1464",153,1,"mouthpiece"
"1465",153,1,"to"
"1466",153,1,"his"
"1467",153,1,"lips"
"1468",153,1,"yet"
"1469",153,1,"it"
"1470",153,1,"was"
"1471",153,1,"not"
"1472",153,1,"forgetfulness"
"1473",153,1,"for"
"1474",154,1,"she"
"1475",154,1,"saw"
"1476",154,1,"he"
"1477",154,1,"glanced"
"1478",154,1,"at"
"1479",154,1,"it"
"1480",154,1,"as"
"1481",154,1,"it"
"1482",154,1,"smouldered"
"1483",154,1,"out"
"1484",154,1,"he"
"1485",154,1,"sat"
"1486",154,1,"in"
"1487",154,1,"the"
"1488",154,1,"corner"
"1489",155,1,"with"
"1490",155,1,"his"
"1491",155,1,"back"
"1492",155,1,"to"
"1493",155,1,"the"
"1494",155,1,"window"
"1495",155,1,"blind"
"1496",155,1,"and"
"1497",155,1,"spoke"
"1498",155,1,"now"
"1499",155,1,"having"
"1500",155,1,"eaten"
"1501",155,1,"and"
"1502",156,1,"drunk"
"1503",156,1,"and"
"1504",156,1,"being"
"1505",156,1,"comfortably"
"1506",156,1,"warmed"
"1507",156,1,"through"
"1508",156,1,"with"
"1509",156,1,"less"
"1510",156,1,"aggressive"
"1511",157,1,"brevity"
"1512",157,1,"than"
"1513",157,1,"before"
"1514",157,1,"the"
"1515",157,1,"reflection"
"1516",157,1,"of"
"1517",157,1,"the"
"1518",157,1,"fire"
"1519",157,1,"lent"
"1520",157,1,"a"
"1521",157,1,"kind"
"1522",157,1,"of"
"1523",157,1,"red"
"1524",158,1,"animation"
"1525",158,1,"to"
"1526",158,1,"his"
"1527",158,1,"big"
"1528",158,1,"spectacles"
"1529",158,1,"they"
"1530",158,1,"had"
"1531",158,1,"lacked"
"1532",158,1,"hitherto"
"1533",160,1,"i"
"1534",160,1,"have"
"1535",160,1,"some"
"1536",160,1,"luggage"
"1537",160,1,"he"
"1538",160,1,"said"
"1539",160,1,"at"
"1540",160,1,"bramblehurst"
"1541",160,1,"station"
"1542",160,1,"and"
"1543",160,1,"he"
"1544",161,1,"asked"
"1545",161,1,"her"
"1546",161,1,"how"
"1547",161,1,"he"
"1548",161,1,"could"
"1549",161,1,"have"
"1550",161,1,"it"
"1551",161,1,"sent"
"1552",161,1,"he"
"1553",161,1,"bowed"
"1554",161,1,"his"
"1555",161,1,"bandaged"
"1556",161,1,"head"
"1557",162,1,"quite"
"1558",162,1,"politely"
"1559",162,1,"in"
"1560",162,1,"acknowledgment"
"1561",162,1,"of"
"1562",162,1,"her"
"1563",162,1,"explanation"
"1564",162,1,"to"
"1565",162,1,"morrow"
"1566",162,1,"he"
"1567",163,1,"said"
"1568",163,1,"there"
"1569",163,1,"is"
"1570",163,1,"no"
"1571",163,1,"speedier"
"1572",163,1,"delivery"
"1573",163,1,"and"
"1574",163,1,"seemed"
"1575",163,1,"quite"
"1576",163,1,"disappointed"
"1577",164,1,"when"
"1578",164,1,"she"
"1579",164,1,"answered"
"1580",164,1,"no"
"1581",164,1,"was"
"1582",164,1,"she"
"1583",164,1,"quite"
"1584",164,1,"sure"
"1585",164,1,"no"
"1586",164,1,"man"
"1587",164,1,"with"
"1588",164,1,"a"
"1589",164,1,"trap"
"1590",164,1,"who"
"1591",165,1,"would"
"1592",165,1,"go"
"1593",165,1,"over"
"1594",167,1,"mrs"
"1595",167,1,"hall"
"1596",167,1,"nothing"
"1597",167,1,"loath"
"1598",167,1,"answered"
"1599",167,1,"his"
"1600",167,1,"questions"
"1601",167,1,"and"
"1602",167,1,"developed"
"1603",167,1,"a"
"1604",168,1,"conversation"
"1605",168,1,"it's"
"1606",168,1,"a"
"1607",168,1,"steep"
"1608",168,1,"road"
"1609",168,1,"by"
"1610",168,1,"the"
"1611",168,1,"down"
"1612",168,1,"sir"
"1613",168,1,"she"
"1614",168,1,"said"
"1615",168,1,"in"
"1616",169,1,"answer"
"1617",169,1,"to"
"1618",169,1,"the"
"1619",169,1,"question"
"1620",169,1,"about"
"1621",169,1,"a"
"1622",169,1,"trap"
"1623",169,1,"and"
"1624",169,1,"then"
"1625",169,1,"snatching"
"1626",169,1,"at"
"1627",169,1,"an"
"1628",170,1,"opening"
"1629",170,1,"said"
"1630",170,1,"it"
"1631",170,1,"was"
"1632",170,1,"there"
"1633",170,1,"a"
"1634",170,1,"carriage"
"1635",170,1,"was"
"1636",170,1,"upsettled"
"1637",170,1,"a"
"1638",170,1,"year"
"1639",170,1,"ago"
"1640",171,1,"and"
"1641",171,1,"more"
"1642",171,1,"a"
"1643",171,1,"gentleman"
"1644",171,1,"killed"
"1645",171,1,"besides"
"1646",171,1,"his"
"1647",171,1,"coachman"
"1648",171,1,"accidents"
"1649",171,1,"sir"
"1650",172,1,"happen"
"1651",172,1,"in"
"1652",172,1,"a"
"1653",172,1,"moment"
"1654",172,1,"don't"
"1655",172,1,"they"
"1656",174,1,"but"
"1657",174,1,"the"
"1658",174,1,"visitor"
"1659",174,1,"was"
"1660",174,1,"not"
"1661",174,1,"to"
"1662",174,1,"be"
"1663",174,1,"drawn"
"1664",174,1,"so"
"1665",174,1,"easily"
"1666",174,1,"they"
"1667",174,1,"do"
"1668",174,1,"he"
"1669",174,1,"said"
"1670",175,1,"through"
"1671",175,1,"his"
"1672",175,1,"muffler"
"1673",175,1,"eyeing"
"1674",175,1,"her"
"1675",175,1,"quietly"
"1676",175,1,"through"
"1677",175,1,"his"
"1678",175,1,"impenetrable"
"1679",176,1,"glasses"
"1680",178,1,"but"
"1681",178,1,"they"
"1682",178,1,"take"
"1683",178,1,"long"
"1684",178,1,"enough"
"1685",178,1,"to"
"1686",178,1,"get"
"1687",178,1,"well"
"1688",178,1,"don't"
"1689",178,1,"they"
"1690",178,1,"there"
"1691",178,1,"was"
"1692",179,1,"my"
"1693",179,1,"sister's"
"1694",179,1,"son"
"1695",179,1,"tom"
"1696",179,1,"jest"
"1697",179,1,"cut"
"1698",179,1,"his"
"1699",179,1,"arm"
"1700",179,1,"with"
"1701",179,1,"a"
"1702",179,1,"scythe"
"1703",179,1,"tumbled"
"1704",179,1,"on"
"1705",179,1,"it"
"1706",180,1,"in"
"1707",180,1,"the"
"1708",180,1,"ayfield"
"1709",180,1,"and"
"1710",180,1,"bless"
"1711",180,1,"me"
"1712",180,1,"he"
"1713",180,1,"was"
"1714",180,1,"three"
"1715",180,1,"months"
"1716",180,1,"tied"
"1717",180,1,"up"
"1718",180,1,"sir"
"1719",181,1,"you'd"
"1720",181,1,"hardly"
"1721",181,1,"believe"
"1722",181,1,"it"
"1723",181,1,"it's"
"1724",181,1,"regular"
"1725",181,1,"given"
"1726",181,1,"me"
"1727",181,1,"a"
"1728",181,1,"dread"
"1729",181,1,"of"
"1730",181,1,"a"
"1731",181,1,"scythe"
"1732",182,1,"sir"
"1733",184,1,"i"
"1734",184,1,"can"
"1735",184,1,"quite"
"1736",184,1,"understand"
"1737",184,1,"that"
"1738",184,1,"said"
"1739",184,1,"the"
"1740",184,1,"visitor"
"1741",186,1,"he"
"1742",186,1,"was"
"1743",186,1,"afraid"
"1744",186,1,"one"
"1745",186,1,"time"
"1746",186,1,"that"
"1747",186,1,"he'd"
"1748",186,1,"have"
"1749",186,1,"to"
"1750",186,1,"have"
"1751",186,1,"an"
"1752",186,1,"op'ration"
"1753",186,1,"he"
"1754",187,1,"was"
"1755",187,1,"that"
"1756",187,1,"bad"
"1757",187,1,"sir"
"1758",189,1,"the"
"1759",189,1,"visitor"
"1760",189,1,"laughed"
"1761",189,1,"abruptly"
"1762",189,1,"a"
"1763",189,1,"bark"
"1764",189,1,"of"
"1765",189,1,"a"
"1766",189,1,"laugh"
"1767",189,1,"that"
"1768",189,1,"he"
"1769",189,1,"seemed"
"1770",189,1,"to"
"1771",190,1,"bite"
"1772",190,1,"and"
"1773",190,1,"kill"
"1774",190,1,"in"
"1775",190,1,"his"
"1776",190,1,"mouth"
"1777",190,1,"_was_"
"1778",190,1,"he"
"1779",190,1,"he"
"1780",190,1,"said"
"1781",192,1,"he"
"1782",192,1,"was"
"1783",192,1,"sir"
"1784",192,1,"and"
"1785",192,1,"no"
"1786",192,1,"laughing"
"1787",192,1,"matter"
"1788",192,1,"to"
"1789",192,1,"them"
"1790",192,1,"as"
"1791",192,1,"had"
"1792",192,1,"the"
"1793",192,1,"doing"
"1794",192,1,"for"
"1795",193,1,"him"
"1796",193,1,"as"
"1797",193,1,"i"
"1798",193,1,"had"
"1799",193,1,"my"
"1800",193,1,"sister"
"1801",193,1,"being"
"1802",193,1,"took"
"1803",193,1,"up"
"1804",193,1,"with"
"1805",193,1,"her"
"1806",193,1,"little"
"1807",193,1,"ones"
"1808",193,1,"so"
"1809",194,1,"much"
"1810",194,1,"there"
"1811",194,1,"was"
"1812",194,1,"bandages"
"1813",194,1,"to"
"1814",194,1,"do"
"1815",194,1,"sir"
"1816",194,1,"and"
"1817",194,1,"bandages"
"1818",194,1,"to"
"1819",194,1,"undo"
"1820",194,1,"so"
"1821",194,1,"that"
"1822",195,1,"if"
"1823",195,1,"i"
"1824",195,1,"may"
"1825",195,1,"make"
"1826",195,1,"so"
"1827",195,1,"bold"
"1828",195,1,"as"
"1829",195,1,"to"
"1830",195,1,"say"
"1831",195,1,"it"
"1832",195,1,"sir"
"1833",197,1,"will"
"1834",197,1,"you"
"1835",197,1,"get"
"1836",197,1,"me"
"1837",197,1,"some"
"1838",197,1,"matches"
"1839",197,1,"said"
"1840",197,1,"the"
"1841",197,1,"visitor"
"1842",197,1,"quite"
"1843",197,1,"abruptly"
"1844",198,1,"my"
"1845",198,1,"pipe"
"1846",198,1,"is"
"1847",198,1,"out"
"1848",200,1,"mrs"
"1849",200,1,"hall"
"1850",200,1,"was"
"1851",200,1,"pulled"
"1852",200,1,"up"
"1853",200,1,"suddenly"
"1854",200,1,"it"
"1855",200,1,"was"
"1856",200,1,"certainly"
"1857",200,1,"rude"
"1858",200,1,"of"
"1859",200,1,"him"
"1860",201,1,"after"
"1861",201,1,"telling"
"1862",201,1,"him"
"1863",201,1,"all"
"1864",201,1,"she"
"1865",201,1,"had"
"1866",201,1,"done"
"1867",201,1,"she"
"1868",201,1,"gasped"
"1869",201,1,"at"
"1870",201,1,"him"
"1871",201,1,"for"
"1872",201,1,"a"
"1873",201,1,"moment"
"1874",202,1,"and"
"1875",202,1,"remembered"
"1876",202,1,"the"
"1877",202,1,"two"
"1878",202,1,"sovereigns"
"1879",202,1,"she"
"1880",202,1,"went"
"1881",202,1,"for"
"1882",202,1,"the"
"1883",202,1,"matches"
"1884",204,1,"thanks"
"1885",204,1,"he"
"1886",204,1,"said"
"1887",204,1,"concisely"
"1888",204,1,"as"
"1889",204,1,"she"
"1890",204,1,"put"
"1891",204,1,"them"
"1892",204,1,"down"
"1893",204,1,"and"
"1894",204,1,"turned"
"1895",204,1,"his"
"1896",205,1,"shoulder"
"1897",205,1,"upon"
"1898",205,1,"her"
"1899",205,1,"and"
"1900",205,1,"stared"
"1901",205,1,"out"
"1902",205,1,"of"
"1903",205,1,"the"
"1904",205,1,"window"
"1905",205,1,"again"
"1906",205,1,"it"
"1907",205,1,"was"
"1908",206,1,"altogether"
"1909",206,1,"too"
"1910",206,1,"discouraging"
"1911",206,1,"evidently"
"1912",206,1,"he"
"1913",206,1,"was"
"1914",206,1,"sensitive"
"1915",206,1,"on"
"1916",206,1,"the"
"1917",207,1,"topic"
"1918",207,1,"of"
"1919",207,1,"operations"
"1920",207,1,"and"
"1921",207,1,"bandages"
"1922",207,1,"she"
"1923",207,1,"did"
"1924",207,1,"not"
"1925",207,1,"make"
"1926",207,1,"so"
"1927",207,1,"bold"
"1928",207,1,"as"
"1929",207,1,"to"
"1930",208,1,"say"
"1931",208,1,"however"
"1932",208,1,"after"
"1933",208,1,"all"
"1934",208,1,"but"
"1935",208,1,"his"
"1936",208,1,"snubbing"
"1937",208,1,"way"
"1938",208,1,"had"
"1939",208,1,"irritated"
"1940",208,1,"her"
"1941",209,1,"and"
"1942",209,1,"millie"
"1943",209,1,"had"
"1944",209,1,"a"
"1945",209,1,"hot"
"1946",209,1,"time"
"1947",209,1,"of"
"1948",209,1,"it"
"1949",209,1,"that"
"1950",209,1,"afternoon"
"1951",211,1,"the"
"1952",211,1,"visitor"
"1953",211,1,"remained"
"1954",211,1,"in"
"1955",211,1,"the"
"1956",211,1,"parlour"
"1957",211,1,"until"
"1958",211,1,"four"
"1959",211,1,"o'clock"
"1960",211,1,"without"
"1961",212,1,"giving"
"1962",212,1,"the"
"1963",212,1,"ghost"
"1964",212,1,"of"
"1965",212,1,"an"
"1966",212,1,"excuse"
"1967",212,1,"for"
"1968",212,1,"an"
"1969",212,1,"intrusion"
"1970",212,1,"for"
"1971",212,1,"the"
"1972",212,1,"most"
"1973",212,1,"part"
"1974",213,1,"he"
"1975",213,1,"was"
"1976",213,1,"quite"
"1977",213,1,"still"
"1978",213,1,"during"
"1979",213,1,"that"
"1980",213,1,"time"
"1981",213,1,"it"
"1982",213,1,"would"
"1983",213,1,"seem"
"1984",213,1,"he"
"1985",213,1,"sat"
"1986",213,1,"in"
"1987",213,1,"the"
"1988",214,1,"growing"
"1989",214,1,"darkness"
"1990",214,1,"smoking"
"1991",214,1,"in"
"1992",214,1,"the"
"1993",214,1,"firelight"
"1994",214,1,"perhaps"
"1995",214,1,"dozing"
"1996",216,1,"once"
"1997",216,1,"or"
"1998",216,1,"twice"
"1999",216,1,"a"
"2000",216,1,"curious"
"2001",216,1,"listener"
"2002",216,1,"might"
"2003",216,1,"have"
"2004",216,1,"heard"
"2005",216,1,"him"
"2006",216,1,"at"
"2007",216,1,"the"
"2008",216,1,"coals"
"2009",217,1,"and"
"2010",217,1,"for"
"2011",217,1,"the"
"2012",217,1,"space"
"2013",217,1,"of"
"2014",217,1,"five"
"2015",217,1,"minutes"
"2016",217,1,"he"
"2017",217,1,"was"
"2018",217,1,"audible"
"2019",217,1,"pacing"
"2020",217,1,"the"
"2021",217,1,"room"
"2022",218,1,"he"
"2023",218,1,"seemed"
"2024",218,1,"to"
"2025",218,1,"be"
"2026",218,1,"talking"
"2027",218,1,"to"
"2028",218,1,"himself"
"2029",218,1,"then"
"2030",218,1,"the"
"2031",218,1,"armchair"
"2032",218,1,"creaked"
"2033",218,1,"as"
"2034",219,1,"he"
"2035",219,1,"sat"
"2036",219,1,"down"
"2037",219,1,"again"
"2038",223,2,"chapter"
"2039",223,2,"ii"
"2040",225,2,"mr"
"2041",225,2,"teddy"
"2042",225,2,"henfrey's"
"2043",225,2,"first"
"2044",225,2,"impressions"
"2045",228,2,"at"
"2046",228,2,"four"
"2047",228,2,"o'clock"
"2048",228,2,"when"
"2049",228,2,"it"
"2050",228,2,"was"
"2051",228,2,"fairly"
"2052",228,2,"dark"
"2053",228,2,"and"
"2054",228,2,"mrs"
"2055",228,2,"hall"
"2056",228,2,"was"
"2057",228,2,"screwing"
"2058",229,2,"up"
"2059",229,2,"her"
"2060",229,2,"courage"
"2061",229,2,"to"
"2062",229,2,"go"
"2063",229,2,"in"
"2064",229,2,"and"
"2065",229,2,"ask"
"2066",229,2,"her"
"2067",229,2,"visitor"
"2068",229,2,"if"
"2069",229,2,"he"
"2070",229,2,"would"
"2071",229,2,"take"
"2072",229,2,"some"
"2073",230,2,"tea"
"2074",230,2,"teddy"
"2075",230,2,"henfrey"
"2076",230,2,"the"
"2077",230,2,"clock"
"2078",230,2,"jobber"
"2079",230,2,"came"
"2080",230,2,"into"
"2081",230,2,"the"
"2082",230,2,"bar"
"2083",230,2,"my"
"2084",230,2,"sakes"
"2085",231,2,"mrs"
"2086",231,2,"hall"
"2087",231,2,"said"
"2088",231,2,"he"
"2089",231,2,"but"
"2090",231,2,"this"
"2091",231,2,"is"
"2092",231,2,"terrible"
"2093",231,2,"weather"
"2094",231,2,"for"
"2095",231,2,"thin"
"2096",231,2,"boots"
"2097",232,2,"the"
"2098",232,2,"snow"
"2099",232,2,"outside"
"2100",232,2,"was"
"2101",232,2,"falling"
"2102",232,2,"faster"
"2103",234,2,"mrs"
"2104",234,2,"hall"
"2105",234,2,"agreed"
"2106",234,2,"and"
"2107",234,2,"then"
"2108",234,2,"noticed"
"2109",234,2,"he"
"2110",234,2,"had"
"2111",234,2,"his"
"2112",234,2,"bag"
"2113",234,2,"with"
"2114",234,2,"him"
"2115",234,2,"now"
"2116",235,2,"you're"
"2117",235,2,"here"
"2118",235,2,"mr"
"2119",235,2,"teddy"
"2120",235,2,"said"
"2121",235,2,"she"
"2122",235,2,"i'd"
"2123",235,2,"be"
"2124",235,2,"glad"
"2125",235,2,"if"
"2126",235,2,"you'd"
"2127",235,2,"give"
"2128",235,2,"th"
"2129",236,2,"old"
"2130",236,2,"clock"
"2131",236,2,"in"
"2132",236,2,"the"
"2133",236,2,"parlour"
"2134",236,2,"a"
"2135",236,2,"bit"
"2136",236,2,"of"
"2137",236,2,"a"
"2138",236,2,"look"
"2139",236,2,"tis"
"2140",236,2,"going"
"2141",236,2,"and"
"2142",236,2,"it"
"2143",236,2,"strikes"
"2144",237,2,"well"
"2145",237,2,"and"
"2146",237,2,"hearty"
"2147",237,2,"but"
"2148",237,2,"the"
"2149",237,2,"hour"
"2150",237,2,"hand"
"2151",237,2,"won't"
"2152",237,2,"do"
"2153",237,2,"nuthin"
"2154",237,2,"but"
"2155",237,2,"point"
"2156",237,2,"at"
"2157",238,2,"six"
"2158",240,2,"and"
"2159",240,2,"leading"
"2160",240,2,"the"
"2161",240,2,"way"
"2162",240,2,"she"
"2163",240,2,"went"
"2164",240,2,"across"
"2165",240,2,"to"
"2166",240,2,"the"
"2167",240,2,"parlour"
"2168",240,2,"door"
"2169",240,2,"and"
"2170",240,2,"rapped"
"2171",241,2,"and"
"2172",241,2,"entered"
"2173",243,2,"her"
"2174",243,2,"visitor"
"2175",243,2,"she"
"2176",243,2,"saw"
"2177",243,2,"as"
"2178",243,2,"she"
"2179",243,2,"opened"
"2180",243,2,"the"
"2181",243,2,"door"
"2182",243,2,"was"
"2183",243,2,"seated"
"2184",243,2,"in"
"2185",243,2,"the"
"2186",244,2,"armchair"
"2187",244,2,"before"
"2188",244,2,"the"
"2189",244,2,"fire"
"2190",244,2,"dozing"
"2191",244,2,"it"
"2192",244,2,"would"
"2193",244,2,"seem"
"2194",244,2,"with"
"2195",244,2,"his"
"2196",244,2,"bandaged"
"2197",245,2,"head"
"2198",245,2,"drooping"
"2199",245,2,"on"
"2200",245,2,"one"
"2201",245,2,"side"
"2202",245,2,"the"
"2203",245,2,"only"
"2204",245,2,"light"
"2205",245,2,"in"
"2206",245,2,"the"
"2207",245,2,"room"
"2208",245,2,"was"
"2209",245,2,"the"
"2210",245,2,"red"
"2211",246,2,"glow"
"2212",246,2,"from"
"2213",246,2,"the"
"2214",246,2,"fire"
"2215",246,2,"which"
"2216",246,2,"lit"
"2217",246,2,"his"
"2218",246,2,"eyes"
"2219",246,2,"like"
"2220",246,2,"adverse"
"2221",246,2,"railway"
"2222",246,2,"signals"
"2223",247,2,"but"
"2224",247,2,"left"
"2225",247,2,"his"
"2226",247,2,"downcast"
"2227",247,2,"face"
"2228",247,2,"in"
"2229",247,2,"darkness"
"2230",247,2,"and"
"2231",247,2,"the"
"2232",247,2,"scanty"
"2233",247,2,"vestiges"
"2234",247,2,"of"
"2235",248,2,"the"
"2236",248,2,"day"
"2237",248,2,"that"
"2238",248,2,"came"
"2239",248,2,"in"
"2240",248,2,"through"
"2241",248,2,"the"
"2242",248,2,"open"
"2243",248,2,"door"
"2244",248,2,"everything"
"2245",248,2,"was"
"2246",248,2,"ruddy"
"2247",249,2,"shadowy"
"2248",249,2,"and"
"2249",249,2,"indistinct"
"2250",249,2,"to"
"2251",249,2,"her"
"2252",249,2,"the"
"2253",249,2,"more"
"2254",249,2,"so"
"2255",249,2,"since"
"2256",249,2,"she"
"2257",249,2,"had"
"2258",249,2,"just"
"2259",249,2,"been"
"2260",250,2,"lighting"
"2261",250,2,"the"
"2262",250,2,"bar"
"2263",250,2,"lamp"
"2264",250,2,"and"
"2265",250,2,"her"
"2266",250,2,"eyes"
"2267",250,2,"were"
"2268",250,2,"dazzled"
"2269",250,2,"but"
"2270",250,2,"for"
"2271",250,2,"a"
"2272",250,2,"second"
"2273",251,2,"it"
"2274",251,2,"seemed"
"2275",251,2,"to"
"2276",251,2,"her"
"2277",251,2,"that"
"2278",251,2,"the"
"2279",251,2,"man"
"2280",251,2,"she"
"2281",251,2,"looked"
"2282",251,2,"at"
"2283",251,2,"had"
"2284",251,2,"an"
"2285",251,2,"enormous"
"2286",251,2,"mouth"
"2287",252,2,"wide"
"2288",252,2,"open"
"2289",252,2,"a"
"2290",252,2,"vast"
"2291",252,2,"and"
"2292",252,2,"incredible"
"2293",252,2,"mouth"
"2294",252,2,"that"
"2295",252,2,"swallowed"
"2296",252,2,"the"
"2297",252,2,"whole"
"2298",252,2,"of"
"2299",253,2,"the"
"2300",253,2,"lower"
"2301",253,2,"portion"
"2302",253,2,"of"
"2303",253,2,"his"
