"","gutenberg_id","text"
"556",5230,"upstairs. Besides, his vocabulary was altogether too limited to"
"557",5230,"express his impressions."
"558",5230,""
"559",5230,"""He don't want no help, he says,"" he said in answer to his wife's"
"560",5230,"inquiry. ""We'd better be a-takin' of his luggage in."""
"561",5230,""
"562",5230,"""He ought to have it cauterised at once,"" said Mr. Huxter;"
"563",5230,"""especially if it's at all inflamed."""
"564",5230,""
"565",5230,"""I'd shoot en, that's what I'd do,"" said a lady in the group."
"566",5230,""
"567",5230,"Suddenly the dog began growling again."
"568",5230,""
"569",5230,"""Come along,"" cried an angry voice in the doorway, and there stood"
"570",5230,"the muffled stranger with his collar turned up, and his hat-brim"
"571",5230,"bent down. ""The sooner you get those things in the better I'll be"
"572",5230,"pleased."" It is stated by an anonymous bystander that his trousers"
"573",5230,"and gloves had been changed."
"574",5230,""
"575",5230,"""Was you hurt, sir?"" said Fearenside. ""I'm rare sorry the darg--"""
"576",5230,""
"577",5230,"""Not a bit,"" said the stranger. ""Never broke the skin. Hurry up"
"578",5230,"with those things."""
"579",5230,""
"580",5230,"He then swore to himself, so Mr. Hall asserts."
"581",5230,""
"582",5230,"Directly the first crate was, in accordance with his directions,"
"583",5230,"carried into the parlour, the stranger flung himself upon it with"
"584",5230,"extraordinary eagerness, and began to unpack it, scattering the"
"585",5230,"straw with an utter disregard of Mrs. Hall's carpet. And from it he"
"586",5230,"began to produce bottles--little fat bottles containing powders,"
"587",5230,"small and slender bottles containing coloured and white fluids,"
"588",5230,"fluted blue bottles labeled Poison, bottles with round bodies and"
"589",5230,"slender necks, large green-glass bottles, large white-glass bottles,"
"590",5230,"bottles with glass stoppers and frosted labels, bottles with fine"
"591",5230,"corks, bottles with bungs, bottles with wooden caps, wine bottles,"
"592",5230,"salad-oil bottles--putting them in rows on the chiffonnier, on the"
"593",5230,"mantel, on the table under the window, round the floor, on the"
"594",5230,"bookshelf--everywhere. The chemist's shop in Bramblehurst could not"
"595",5230,"boast half so many. Quite a sight it was. Crate after crate yielded"
"596",5230,"bottles, until all six were empty and the table high with straw; the"
"597",5230,"only things that came out of these crates besides the bottles were"
"598",5230,"a number of test-tubes and a carefully packed balance."
"599",5230,""
"600",5230,"And directly the crates were unpacked, the stranger went to the"
"601",5230,"window and set to work, not troubling in the least about the litter"
"602",5230,"of straw, the fire which had gone out, the box of books outside,"
"603",5230,"nor for the trunks and other luggage that had gone upstairs."
"604",5230,""
"605",5230,"When Mrs. Hall took his dinner in to him, he was already so"
"606",5230,"absorbed in his work, pouring little drops out of the bottles into"
"607",5230,"test-tubes, that he did not hear her until she had swept away the"
"608",5230,"bulk of the straw and put the tray on the table, with some little"
"609",5230,"emphasis perhaps, seeing the state that the floor was in. Then he"
"610",5230,"half turned his head and immediately turned it away again. But she"
"611",5230,"saw he had removed his glasses; they were beside him on the table,"
"612",5230,"and it seemed to her that his eye sockets were extraordinarily"
"613",5230,"hollow. He put on his spectacles again, and then turned and faced"
"614",5230,"her. She was about to complain of the straw on the floor when he"
"615",5230,"anticipated her."
"616",5230,""
"617",5230,"""I wish you wouldn't come in without knocking,"" he said in the tone"
"618",5230,"of abnormal exasperation that seemed so characteristic of him."
"619",5230,""
"620",5230,"""I knocked, but seemingly--"""
"621",5230,""
"622",5230,"""Perhaps you did. But in my investigations--my really very urgent"
"623",5230,"and necessary investigations--the slightest disturbance, the jar"
"624",5230,"of a door--I must ask you--"""
"625",5230,""
"626",5230,"""Certainly, sir. You can turn the lock if you're like that, you"
"627",5230,"know. Any time."""
"628",5230,""
"629",5230,"""A very good idea,"" said the stranger."
"630",5230,""
"631",5230,"""This stror, sir, if I might make so bold as to remark--"""
"632",5230,""
"633",5230,"""Don't. If the straw makes trouble put it down in the bill."" And he"
"634",5230,"mumbled at her--words suspiciously like curses."
"635",5230,""
"636",5230,"He was so odd, standing there, so aggressive and explosive, bottle"
"637",5230,"in one hand and test-tube in the other, that Mrs. Hall was quite"
"638",5230,"alarmed. But she was a resolute woman. ""In which case, I should"
"639",5230,"like to know, sir, what you consider--"""
"640",5230,""
"641",5230,"""A shilling--put down a shilling. Surely a shilling's enough?"""
"642",5230,""
"643",5230,"""So be it,"" said Mrs. Hall, taking up the table-cloth and beginning"
"644",5230,"to spread it over the table. ""If you're satisfied, of course--"""
"645",5230,""
"646",5230,"He turned and sat down, with his coat-collar toward her."
"647",5230,""
"648",5230,"All the afternoon he worked with the door locked and, as Mrs. Hall"
"649",5230,"testifies, for the most part in silence. But once there was a"
"650",5230,"concussion and a sound of bottles ringing together as though the"
"651",5230,"table had been hit, and the smash of a bottle flung violently down,"
"652",5230,"and then a rapid pacing athwart the room. Fearing ""something was"
"653",5230,"the matter,"" she went to the door and listened, not caring to"
"654",5230,"knock."
"655",5230,""
"656",5230,"""I can't go on,"" he was raving. ""I _can't_ go on. Three hundred"
"657",5230,"thousand, four hundred thousand! The huge multitude! Cheated! All"
"658",5230,"my life it may take me! ... Patience! Patience indeed! ... Fool!"
"659",5230,"fool!"""
"660",5230,""
"661",5230,"There was a noise of hobnails on the bricks in the bar, and Mrs."
"662",5230,"Hall had very reluctantly to leave the rest of his soliloquy."
"663",5230,"When she returned the room was silent again, save for the faint"
"664",5230,"crepitation of his chair and the occasional clink of a bottle."
"665",5230,"It was all over; the stranger had resumed work."
"666",5230,""
"667",5230,"When she took in his tea she saw broken glass in the corner of the"
"668",5230,"room under the concave mirror, and a golden stain that had been"
"669",5230,"carelessly wiped. She called attention to it."
"670",5230,""
"671",5230,"""Put it down in the bill,"" snapped her visitor. ""For God's sake"
"672",5230,"don't worry me. If there's damage done, put it down in the bill,"""
"673",5230,"and he went on ticking a list in the exercise book before him."
"674",5230,""
"675",5230,"""I'll tell you something,"" said Fearenside, mysteriously. It was"
"676",5230,"late in the afternoon, and they were in the little beer-shop of"
"677",5230,"Iping Hanger."
"678",5230,""
"679",5230,"""Well?"" said Teddy Henfrey."
"680",5230,""
"681",5230,"""This chap you're speaking of, what my dog bit. Well--he's black."
"682",5230,"Leastways, his legs are. I seed through the tear of his trousers"
"683",5230,"and the tear of his glove. You'd have expected a sort of pinky to"
"684",5230,"show, wouldn't you? Well--there wasn't none. Just blackness. I"
"685",5230,"tell you, he's as black as my hat."""
"686",5230,""
"687",5230,"""My sakes!"" said Henfrey. ""It's a rummy case altogether. Why, his"
"688",5230,"nose is as pink as paint!"""
"689",5230,""
"690",5230,"""That's true,"" said Fearenside. ""I knows that. And I tell 'ee what"
"691",5230,"I'm thinking. That marn's a piebald, Teddy. Black here and white"
"692",5230,"there--in patches. And he's ashamed of it. He's a kind of half-breed,"
"693",5230,"and the colour's come off patchy instead of mixing. I've heard of"
"694",5230,"such things before. And it's the common way with horses, as any one"
"695",5230,"can see."""
"696",5230,""
"697",5230,""
"698",5230,""
"699",5230,"CHAPTER IV"
"700",5230,""
"701",5230,"MR. CUSS INTERVIEWS THE STRANGER"
"702",5230,""
"703",5230,""
"704",5230,"I have told the circumstances of the stranger's arrival in Iping"
"705",5230,"with a certain fulness of detail, in order that the curious"
"706",5230,"impression he created may be understood by the reader. But"
"707",5230,"excepting two odd incidents, the circumstances of his stay until"
"708",5230,"the extraordinary day of the club festival may be passed over very"
"709",5230,"cursorily. There were a number of skirmishes with Mrs. Hall on"
"710",5230,"matters of domestic discipline, but in every case until late April,"
"711",5230,"when the first signs of penury began, he over-rode her by the easy"
"712",5230,"expedient of an extra payment. Hall did not like him, and whenever"
"713",5230,"he dared he talked of the advisability of getting rid of him; but"
"714",5230,"he showed his dislike chiefly by concealing it ostentatiously, and"
"715",5230,"avoiding his visitor as much as possible. ""Wait till the summer,"""
"716",5230,"said Mrs. Hall sagely, ""when the artisks are beginning to come."
"717",5230,"Then we'll see. He may be a bit overbearing, but bills settled"
"718",5230,"punctual is bills settled punctual, whatever you'd like to say."""
"719",5230,""
"720",5230,"The stranger did not go to church, and indeed made no difference"
"721",5230,"between Sunday and the irreligious days, even in costume. He"
"722",5230,"worked, as Mrs. Hall thought, very fitfully. Some days he would"
"723",5230,"come down early and be continuously busy. On others he would rise"
"724",5230,"late, pace his room, fretting audibly for hours together, smoke,"
"725",5230,"sleep in the armchair by the fire. Communication with the world"
"726",5230,"beyond the village he had none. His temper continued very"
"727",5230,"uncertain; for the most part his manner was that of a man suffering"
"728",5230,"under almost unendurable provocation, and once or twice things were"
"729",5230,"snapped, torn, crushed, or broken in spasmodic gusts of violence."
"730",5230,"He seemed under a chronic irritation of the greatest intensity. His"
"731",5230,"habit of talking to himself in a low voice grew steadily upon him,"
"732",5230,"but though Mrs. Hall listened conscientiously she could make"
"733",5230,"neither head nor tail of what she heard."
"734",5230,""
"735",5230,"He rarely went abroad by daylight, but at twilight he would go out"
"736",5230,"muffled up invisibly, whether the weather were cold or not, and he"
"737",5230,"chose the loneliest paths and those most overshadowed by trees and"
"738",5230,"banks. His goggling spectacles and ghastly bandaged face under the"
"739",5230,"penthouse of his hat, came with a disagreeable suddenness out of"
"740",5230,"the darkness upon one or two home-going labourers, and Teddy"
"741",5230,"Henfrey, tumbling out of the ""Scarlet Coat"" one night, at half-past"
"742",5230,"nine, was scared shamefully by the stranger's skull-like head (he"
"743",5230,"was walking hat in hand) lit by the sudden light of the opened inn"
"744",5230,"door. Such children as saw him at nightfall dreamt of bogies, and"
"745",5230,"it seemed doubtful whether he disliked boys more than they disliked"
"746",5230,"him, or the reverse; but there was certainly a vivid enough dislike"
"747",5230,"on either side."
"748",5230,""
"749",5230,"It was inevitable that a person of so remarkable an appearance and"
"750",5230,"bearing should form a frequent topic in such a village as Iping."
"751",5230,"Opinion was greatly divided about his occupation. Mrs. Hall was"
"752",5230,"sensitive on the point. When questioned, she explained very"
"753",5230,"carefully that he was an ""experimental investigator,"" going"
"754",5230,"gingerly over the syllables as one who dreads pitfalls. When asked"
